Date,Direction,Coin,Futures,Transaction amount,Average Price,Realized P/L,NetProfits,Fee,
2025-01-27 13:39:05,Open short,USDT,BTCUSDT,0.004,99342.4,0,0,-0.23842176,
2025-01-27 13:35:57,Open short,USDT,BTCUSDT,0.023,99200,0,0,-0.45632,
2025-01-27 13:34:28,Open long,USDT,BTCUSDT,0.006,99171.8,0,0,-0.35701848,
2025-01-27 13:34:28,Close short,USDT,BTCUSDT,0.029,99171.8,-2.8072,-4.53278932,-1.72558932,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.001,99075,0,0,-0.019815,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:17:09,Open short,USDT,BTCUSDT,0.002,99075,0,0,-0.03963,
2025-01-27 13:13:14,Open long,USDT,BTCUSDT,0.017,99077.1,0,0,-1.01058642,
2025-01-27 13:13:14,Close short,USDT,BTCUSDT,0.028,99077.1,-1.059800000001,-2.724295280001,-1.66449528,
2025-01-27 13:09:39,Open short,USDT,BTCUSDT,0.005,99129.8,0,0,-0.2973894,
2025-01-27 13:08:27,Open short,USDT,BTCUSDT,0.007,99150,0,0,-0.13881,
2025-01-27 13:08:27,Open short,USDT,BTCUSDT,0.004,99150,0,0,-0.07932,
2025-01-27 13:06:37,Open long,USDT,BTCUSDT,0.011,99040.1,0,0,-0.65366466,
2025-01-27 13:06:36,Close short,USDT,BTCUSDT,0.011,99040.1,-1.5411,-2.19476466,-0.65366466,
2025-01-27 13:05:14,Open short,USDT,BTCUSDT,0.023,98900,0,0,-0.45494,
2025-01-27 12:00:51,Close short,USDT,BTCUSDT,0.058,98458.3,-4.7038,-8.13014884,-3.42634884,
2025-01-27 11:59:27,Open short,USDT,BTCUSDT,0.058,98377.2,0,0,-3.42352656,
2025-01-27 11:49:11,Close short,USDT,BTCUSDT,0.058,98855.7,7.0354,3.59522164,-3.44017836,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.001,98977,0,0,-0.0197954,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.001,98977,0,0,-0.0197954,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.001,98977,0,0,-0.0197954,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.001,98977,0,0,-0.0197954,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.001,98977,0,0,-0.0197954,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.001,98977,0,0,-0.0197954,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.002,98977,0,0,-0.0395908,
2025-01-27 11:46:30,Open short,USDT,BTCUSDT,0.003,98977,0,0,-0.0593862,
2025-01-27 11:38:29,Close short,USDT,BTCUSDT,0.175,98803.6,-19.2325,-29.606878,-10.374378,
2025-01-27 11:37:28,Open short,USDT,BTCUSDT,0.152,98693.7,0,0,-9.00086544,
2025-01-27 11:37:28,Open short,USDT,BTCUSDT,0.023,98693.7,0,0,-1.36197306,
2025-01-27 11:37:04,Close short,USDT,BTCUSDT,0.116,98623,11.194,4.3298392,-6.8641608,
2025-01-27 11:35:55,Open short,USDT,BTCUSDT,0.116,98719.5,0,0,-6.8708772,
2025-01-27 11:35:00,Close short,USDT,BTCUSDT,0.058,98778.5,12.847,9.4095082,-3.4374918,
2025-01-27 11:18:20,Open short,USDT,BTCUSDT,0.058,99000,0,0,-1.1484,
2025-01-27 11:16:35,Close short,USDT,BTCUSDT,0.038,98947.1,9.5418,7.28580612,-2.25599388,
2025-01-27 10:41:48,Open short,USDT,BTCUSDT,0.038,99198.2,0,0,-2.26171896,
2025-01-27 10:41:48,Close long,USDT,BTCUSDT,0.038,99198.2,-64.828107329356,-67.089826289356,-2.26171896,
2025-01-27 10:18:10,Open long,USDT,BTCUSDT,0.013,99441.2,0,0,-0.77564136,
2025-01-27 10:18:10,Close short,USDT,BTCUSDT,0.041,99441.2,-26.249100000001,-28.695353520001,-2.44625352,
2025-01-27 09:54:36,Open short,USDT,BTCUSDT,0.013,98754.5,0,0,-0.7702851,
2025-01-27 09:54:36,Close long,USDT,BTCUSDT,0.013,98754.5,-29.724895547673,-30.495180647673,-0.7702851,
2025-01-27 09:47:14,Open short,USDT,BTCUSDT,0.026,98822.9,0,0,-1.54163724,
2025-01-27 09:47:14,Close long,USDT,BTCUSDT,0.003,98826.3,-6.644191280233,-6.822078620233,-0.17788734,
2025-01-27 09:47:14,Close long,USDT,BTCUSDT,0.008,98823.8,-17.737843413953,-18.212197653953,-0.47435424,
2025-01-27 09:47:14,Close long,USDT,BTCUSDT,0.003,98826.3,-6.644191280233,-6.822078620233,-0.17788734,
2025-01-27 09:47:14,Close long,USDT,BTCUSDT,0.003,98826.3,-6.644191280233,-6.822078620233,-0.17788734,
2025-01-27 09:47:14,Close long,USDT,BTCUSDT,0.003,98826.3,-6.644191280233,-6.822078620233,-0.17788734,
2025-01-27 09:47:14,Close long,USDT,BTCUSDT,0.003,98826.3,-6.644191280233,-6.822078620233,-0.17788734,
2025-01-27 09:47:14,Close long,USDT,BTCUSDT,0.003,98826.3,-6.644191280233,-6.822078620233,-0.17788734,
2025-01-27 09:40:55,Close long,USDT,BTCUSDT,0.019,98709.9,-44.291478108137,-45.416770968137,-1.12529286,
2025-01-27 09:39:54,Open short,USDT,BTCUSDT,0.002,98818.1,0,0,-0.11858172,
2025-01-27 09:39:54,Close long,USDT,BTCUSDT,0.019,98818.1,-42.235678108137,-43.362204448137,-1.12652634,
2025-01-27 08:38:37,Open long,USDT,BTCUSDT,0.008,98633.8,0,0,-0.47344224,
2025-01-27 08:38:37,Close short,USDT,BTCUSDT,0.063,98633.8,-33.054300000001,-36.782657640001,-3.72835764,
2025-01-27 08:34:02,Open short,USDT,BTCUSDT,0.003,98259.7,0,0,-0.17686746,
2025-01-27 08:34:02,Close long,USDT,BTCUSDT,0.006,98247.5,-17.316697274329,-17.670388274329,-0.353691,
2025-01-27 08:32:34,Open long,USDT,BTCUSDT,0.002,98434.8,0,0,-0.11812176,
2025-01-27 08:32:34,Close short,USDT,BTCUSDT,0.017,98434.9,-5.6661,-6.67013598,-1.00403598,
2025-01-27 08:32:34,Close short,USDT,BTCUSDT,0.018,98434.9,-5.9994,-7.06249692,-1.06309692,
2025-01-27 08:21:03,Open short,USDT,BTCUSDT,0.095,98101.6,0,0,-5.5917912,
2025-01-27 08:20:18,Close short,USDT,BTCUSDT,0.075,98246.8,43.944799999999,39.523693999999,-4.421106,
2025-01-27 07:48:46,Open long,USDT,BTCUSDT,0.001,99309.6,0,0,-0.05958576,
2025-01-27 07:48:46,Open long,USDT,BTCUSDT,0.001,99309.5,0,0,-0.0595857,
2025-01-27 07:48:46,Open long,USDT,BTCUSDT,0.005,99310,0,0,-0.29793,
2025-01-27 07:46:57,Open short,USDT,BTCUSDT,0.047,98722,0,0,-2.7839604,
2025-01-27 07:44:24,Open short,USDT,BTCUSDT,0.028,99018.6,0,0,-1.66351248,
2025-01-27 07:43:50,Close short,USDT,BTCUSDT,0.042,99045.1,10.477599999999,7.981663479999,-2.49593652,
2025-01-27 07:41:38,Open short,USDT,BTCUSDT,0.028,99232.6,0,0,-1.66710768,
2025-01-27 07:39:47,Open short,USDT,BTCUSDT,0.014,99418.5,0,0,-0.8351154,
2025-01-27 07:37:55,Close short,USDT,BTCUSDT,0.025,99367.9,13.819329268292,12.328810768292,-1.4905185,
2025-01-27 07:37:55,Close short,USDT,BTCUSDT,0.055,99368,30.397024390243,27.117880390243,-3.279144,
2025-01-27 07:11:08,Open long,USDT,BTCUSDT,0.001,100418,0,0,-0.0602508,
2025-01-27 07:11:07,Close short,USDT,BTCUSDT,0.006,100418,-2.98396097561,-3.34546577561,-0.3615048,
2025-01-27 07:09:13,Open long,USDT,BTCUSDT,0.002,100419,0,0,-0.1205028,
2025-01-27 07:09:13,Close short,USDT,BTCUSDT,0.009,100419,-4.484941463415,-5.027204063415,-0.5422626,
2025-01-27 07:08:41,Open long,USDT,BTCUSDT,0.007,100398.3,0,0,-0.42167286,
2025-01-27 07:08:41,Close short,USDT,BTCUSDT,0.028,100398.3,-13.373551219513,-15.060242659513,-1.68669144,
2025-01-27 06:57:54,Open long,USDT,BTCUSDT,0.005,100188,0,0,-0.300564,
2025-01-27 06:57:54,Open long,USDT,BTCUSDT,0.003,100188.8,0,0,-0.18033984,
2025-01-27 06:55:10,Open long,USDT,BTCUSDT,0.025,100000.2,0,0,-1.500003,
2025-01-27 06:52:49,Open short,USDT,BTCUSDT,0.035,99769.6,0,0,-2.0951616,
2025-01-27 06:50:55,Open short,USDT,BTCUSDT,0.003,99857.5,0,0,-0.1797435,
2025-01-27 06:50:55,Open short,USDT,BTCUSDT,0.001,99857.1,0,0,-0.05991426,
2025-01-27 06:50:55,Open short,USDT,BTCUSDT,0.001,99857.1,0,0,-0.05991426,
2025-01-27 06:50:55,Open short,USDT,BTCUSDT,0.001,99857.9,0,0,-0.05991474,
2025-01-27 06:50:55,Open short,USDT,BTCUSDT,0.011,99858,0,0,-0.6590628,
2025-01-27 06:49:09,Open long,USDT,BTCUSDT,0.012,100000,0,0,-0.24,
2025-01-27 06:46:00,Open long,USDT,BTCUSDT,0.012,100236.3,0,0,-0.72170136,
2025-01-27 06:41:13,Open short,USDT,BTCUSDT,0.071,100010.2,0,0,-4.26043452,
2025-01-27 06:40:49,Close short,USDT,BTCUSDT,0.208,100040.3,55.944199999999,43.459170559999,-12.48502944,
2025-01-27 06:40:00,Open short,USDT,BTCUSDT,0.069,100051.6,0,0,-4.14213624,
2025-01-27 06:37:24,Open long,USDT,BTCUSDT,0.023,100457.3,0,0,-1.38631074,
2025-01-27 06:33:37,Open short,USDT,BTCUSDT,0.106,100392.7,0,0,-6.38497572,
2025-01-27 06:19:20,Open short,USDT,BTCUSDT,0.033,100580,0,0,-1.991484,
2025-01-27 06:18:46,Close short,USDT,BTCUSDT,0.032,100550.1,12.4392,10.50863808,-1.93056192,
2025-01-27 06:13:49,Open short,USDT,BTCUSDT,0.012,100503.2,0,0,-0.72362304,
2025-01-27 03:02:06,Open long,USDT,BTCUSDT,0.048,101000,0,0,-0.9696,
2025-01-27 02:14:18,Open short,USDT,BTCUSDT,0.02,101200.2,0,0,-1.2144024,
2025-01-27 02:14:18,Close long,USDT,BTCUSDT,0.026,101200.2,-40.060477697418,-41.639200817418,-1.57872312,
2025-01-27 02:11:42,Close short,USDT,BTCUSDT,0.038,101504.5,4.028,1.7136974,-2.3143026,
2025-01-27 02:07:44,Open short,USDT,BTCUSDT,0.019,101521,0,0,-1.1573394,
2025-01-27 02:06:52,Open short,USDT,BTCUSDT,0.019,101700,0,0,-1.15938,
2025-01-27 02:03:11,Close short,USDT,BTCUSDT,0.056,101891.5,1.426699999999,-1.996854400001,-3.4235544,
2025-01-27 01:59:04,Open short,USDT,BTCUSDT,0.001,101574.7,0,0,-0.06094482,
2025-01-27 01:59:04,Close long,USDT,BTCUSDT,0.029,101574.7,-33.822340508659,-35.589740288659,-1.76739978,
2025-01-27 01:58:19,Open short,USDT,BTCUSDT,0.007,101688,0,0,-0.4270896,
2025-01-27 01:54:12,Open long,USDT,BTCUSDT,0.011,101856.4,0,0,-0.67225224,
2025-01-27 01:51:32,Open short,USDT,BTCUSDT,0.005,101957.5,0,0,-0.3058725,
2025-01-27 01:51:32,Open short,USDT,BTCUSDT,0.043,101957.5,0,0,-2.6305035,
2025-01-27 01:50:59,Close short,USDT,BTCUSDT,0.154,101961.1,115.229687776136,105.808482136136,-9.42120564,
2025-01-27 01:36:42,Open long,USDT,BTCUSDT,0.052,102695.9,0,0,-3.20411208,
2025-01-27 01:36:42,Close short,USDT,BTCUSDT,0.053,102695.9,0.71257046841,-2.55315915159,-3.26572962,
2025-01-27 01:35:19,Open short,USDT,BTCUSDT,0.016,102596.2,0,0,-0.98492352,
2025-01-27 01:35:19,Close long,USDT,BTCUSDT,0.016,102596.2,-5.591183093455,-6.576106613455,-0.98492352,
2025-01-27 01:34:20,Open short,USDT,BTCUSDT,0.023,102683.1,0,0,-1.41702678,
2025-01-27 01:34:20,Close long,USDT,BTCUSDT,0.023,102683.1,-6.038625696842,-7.455652476842,-1.41702678,
2025-01-27 01:33:45,Open short,USDT,BTCUSDT,0.025,102540.2,0,0,-1.538103,
2025-01-27 01:33:45,Close long,USDT,BTCUSDT,0.027,102540.2,-10.947121470206,-12.608272710206,-1.66115124,
2025-01-27 01:33:34,Open short,USDT,BTCUSDT,0.028,102583,0,0,-1.7233944,
2025-01-27 01:33:34,Close long,USDT,BTCUSDT,0.035,102583,-12.692713016933,-14.846956016933,-2.154243,
2025-01-27 01:31:49,Open short,USDT,BTCUSDT,0.023,102752.4,0,0,-1.41798312,
2025-01-27 01:31:49,Close long,USDT,BTCUSDT,0.002,102752.4,-0.386497886682,-0.509800766682,-0.12330288,
2025-01-27 01:31:49,Close long,USDT,BTCUSDT,0.002,102752.4,-0.386497886682,-0.509800766682,-0.12330288,
2025-01-27 01:31:49,Close long,USDT,BTCUSDT,0.021,102752.4,-4.05822781016,-5.35290805016,-1.29468024,
2025-01-27 01:30:34,Open long,USDT,BTCUSDT,0.039,102842.4,0,0,-2.40651216,
2025-01-27 01:30:34,Close short,USDT,BTCUSDT,0.04,102842.4,-1.326583371936,-3.794800971936,-2.4682176,
2025-01-27 01:30:20,Open long,USDT,BTCUSDT,0.043,102846.3,0,0,-2.65343454,
2025-01-27 01:30:20,Close short,USDT,BTCUSDT,0.044,102846.3,-1.63084170913,-4.34598402913,-2.71514232,
2025-01-27 01:24:24,Open short,USDT,BTCUSDT,0.021,102739.3,0,0,-1.29451518,
2025-01-27 01:24:24,Close long,USDT,BTCUSDT,0.024,102739.3,-6.886055421687,-8.365501341687,-1.47944592,
2025-01-27 01:22:40,Open short,USDT,BTCUSDT,0.037,102785.6,0,0,-2.28184032,
2025-01-27 01:22:40,Close long,USDT,BTCUSDT,0.039,102785.6,-9.384140060242,-11.789323100242,-2.40518304,
2025-01-27 01:22:15,Open long,USDT,BTCUSDT,0.038,102856,0,0,-2.3451168,
2025-01-27 01:22:15,Close short,USDT,BTCUSDT,0.001,102856,-0.026907346073,-0.088620946073,-0.0617136,
2025-01-27 01:22:15,Close short,USDT,BTCUSDT,0.038,102856,-1.022479150744,-3.367595950744,-2.3451168,
2025-01-27 01:16:19,Open short,USDT,BTCUSDT,0.057,102820.4,0,0,-3.51645768,
2025-01-27 01:16:19,Close long,USDT,BTCUSDT,0.059,102820.4,-15.124811328126,-18.764653488126,-3.63984216,
2025-01-27 01:16:08,Open short,USDT,BTCUSDT,0.068,102815,0,0,-4.194852,
2025-01-27 01:16:08,Close long,USDT,BTCUSDT,0.069,102815,-18.060938671876,-22.317479671876,-4.256541,
2025-01-27 01:13:13,Open long,USDT,BTCUSDT,0.028,102900.4,0,0,-1.72872672,
2025-01-27 01:13:12,Close short,USDT,BTCUSDT,0.028,102900.4,-0.724546666667,-2.453273386667,-1.72872672,
2025-01-27 01:09:01,Open long,USDT,BTCUSDT,0.039,103164.2,0,0,-2.41404228,
2025-01-27 01:09:01,Close short,USDT,BTCUSDT,0.045,103177.6,-13.638450000001,-16.424245200001,-2.7857952,
2025-01-27 01:05:52,Open long,USDT,BTCUSDT,0.096,102986.9,0,0,-5.93204544,
2025-01-27 01:05:52,Close short,USDT,BTCUSDT,0.105,102986.9,-11.799550000001,-18.287724700001,-6.4881747,
2025-01-27 01:00:40,Open short,USDT,BTCUSDT,0.009,102500,0,0,-0.5535,
2025-01-27 00:57:04,Open short,USDT,BTCUSDT,0.025,102594.8,0,0,-1.538922,
2025-01-27 00:25:57,Open long,USDT,BTCUSDT,0.023,102779.1,0,0,-1.41835158,
2025-01-27 00:17:59,Open short,USDT,BTCUSDT,0.059,102630.5,0,0,-3.6331197,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.017,102967.4,0,0,-1.05026748,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.001,102955.9,0,0,-0.06177354,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.005,102959.7,0,0,-0.3088791,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.001,102959,0,0,-0.0617754,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.001,102956.7,0,0,-0.06177402,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.002,102960,0,0,-0.123552,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.001,102960.3,0,0,-0.06177618,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.01,102956.5,0,0,-0.617739,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.001,102960,0,0,-0.061776,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.002,102957,0,0,-0.1235484,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.001,102960,0,0,-0.061776,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.004,102956.7,0,0,-0.24709608,
2025-01-27 00:16:58,Open short,USDT,BTCUSDT,0.001,102958.4,0,0,-0.06177504,
2025-01-27 00:15:30,Open short,USDT,BTCUSDT,0.07,103170,0,0,-4.33314,
2025-01-27 00:14:54,Open long,USDT,BTCUSDT,0.07,103319.6,0,0,-4.3394232,
2025-01-27 00:12:37,Close short,USDT,BTCUSDT,0.331,103620.8,-23.612869736843,-44.191960616843,-20.57909088,
2025-01-27 00:11:55,Close long,USDT,BTCUSDT,0.076,103650,-31.583478846154,-36.309918846154,-4.72644,
2025-01-27 00:11:31,Open short,USDT,BTCUSDT,0.228,103420,0,0,-14.147856,
2025-01-27 00:11:31,Close long,USDT,BTCUSDT,0.228,103420,-147.190436538462,-161.338292538462,-14.147856,
2025-01-27 00:10:52,Open long,USDT,BTCUSDT,0.125,103396.7,0,0,-7.7547525,
2025-01-27 00:10:52,Close short,USDT,BTCUSDT,0.125,103396.7,54.917269736842,47.162517236842,-7.7547525,
2025-01-27 00:05:46,Open short,USDT,BTCUSDT,0.177,103825.3,0,0,-11.02624686,
2025-01-27 00:05:46,Open short,USDT,BTCUSDT,0.008,103825.5,0,0,-0.4983624,
2025-01-27 00:05:46,Close long,USDT,BTCUSDT,0.042,103825.5,-29.700784615385,-32.317187215385,-2.6164026,
2025-01-27 00:05:46,Close long,USDT,BTCUSDT,0.07,103825.5,-49.501307692308,-53.861978692308,-4.360671,
2025-01-27 00:05:46,Close long,USDT,BTCUSDT,0.05,103825.5,-35.358076923077,-38.472841923077,-3.114765,
2025-01-27 00:05:46,Close long,USDT,BTCUSDT,0.023,103825.5,-16.264715384616,-17.697507284616,-1.4327919,
2025-01-27 00:03:13,Open short,USDT,BTCUSDT,0.003,103882.2,0,0,-0.18698796,
2025-01-27 00:03:13,Open short,USDT,BTCUSDT,0.04,103882.2,0,0,-2.4931728,
2025-01-27 00:02:08,Close short,USDT,BTCUSDT,0.285,103862.5,164.611928571428,146.851441071428,-17.7604875,
2025-01-26 23:37:21,Open long,USDT,BTCUSDT,0.1,104599.5,0,0,-6.27597,
2025-01-26 23:37:21,Close short,USDT,BTCUSDT,0.006,104599.5,-0.956485714286,-1.333043914286,-0.3765582,
2025-01-26 23:37:21,Close short,USDT,BTCUSDT,0.094,104599.5,-14.984942857143,-20.884354657143,-5.8994118,
2025-01-26 23:26:03,Open long,USDT,BTCUSDT,0.098,104479.3,0,0,-6.14338284,
2025-01-26 23:24:24,Open short,USDT,BTCUSDT,0.155,104433.2,0,0,-9.7122876,
2025-01-26 23:24:24,Open short,USDT,BTCUSDT,0.1,104433.2,0,0,-6.265992,
2025-01-26 23:24:24,Open short,USDT,BTCUSDT,0.075,104434.3,0,0,-4.6995435,
2025-01-26 23:20:55,Open short,USDT,BTCUSDT,0.055,104479.9,0,0,-3.4478367,
2025-01-26 23:17:48,Close short,USDT,BTCUSDT,0.658,104408,5.010899999999,-36.209378400001,-41.2202784,
2025-01-26 23:13:03,Open short,USDT,BTCUSDT,0.007,104349.6,0,0,-0.43826832,
2025-01-26 23:13:03,Open short,USDT,BTCUSDT,0.267,104349.5,0,0,-16.7167899,
2025-01-26 23:10:25,Open short,USDT,BTCUSDT,0.219,104432.1,0,0,-13.72237794,
2025-01-26 23:05:43,Open long,USDT,BTCUSDT,0.166,104523.9,0,0,-10.41058044,
2025-01-26 23:05:22,Open short,USDT,BTCUSDT,0.158,104503.4,0,0,-9.90692232,
2025-01-26 23:05:22,Open short,USDT,BTCUSDT,0.007,104506.3,0,0,-0.43892646,
2025-01-26 23:04:31,Close short,USDT,BTCUSDT,0.02,104531.3,-0.180403120937,-1.434778720937,-1.2543756,
2025-01-26 23:04:31,Close short,USDT,BTCUSDT,0.749,104531.2,-6.681196879065,-53.657518159065,-46.97632128,
2025-01-26 23:02:42,Open short,USDT,BTCUSDT,0.605,104500,0,0,-37.9335,
2025-01-26 23:02:42,Close long,USDT,BTCUSDT,0.605,104500,-395.127262135925,-433.060762135925,-37.9335,
2025-01-26 22:54:23,Open short,USDT,BTCUSDT,0.005,104661.2,0,0,-0.3139836,
2025-01-26 22:54:23,Open short,USDT,BTCUSDT,0.05,104661.4,0,0,-3.139842,
2025-01-26 22:50:08,Open short,USDT,BTCUSDT,0.025,104575.6,0,0,-1.568634,
2025-01-26 22:50:08,Open short,USDT,BTCUSDT,0.006,104575.8,0,0,-0.37647288,
2025-01-26 22:50:08,Open short,USDT,BTCUSDT,0.078,104575.8,0,0,-4.89414744,
2025-01-26 22:48:49,Close short,USDT,BTCUSDT,0.501,104512.1,186.882880186046,155.466542926046,-31.41633726,
2025-01-26 22:48:49,Close short,USDT,BTCUSDT,0.5,104511.8,186.659860465116,155.306320465116,-31.35354,
2025-01-26 22:48:49,Close short,USDT,BTCUSDT,0.074,104512.2,27.596059348837,22.955717668837,-4.64034168,
2025-01-26 22:19:18,Open short,USDT,BTCUSDT,0.223,104745.2,0,0,-14.01490776,
2025-01-26 22:19:18,Close long,USDT,BTCUSDT,0.076,104745.4,-30.985421359224,-35.761811599224,-4.77639024,
2025-01-26 22:19:18,Close long,USDT,BTCUSDT,0.147,104745.2,-59.961728155341,-69.200254795341,-9.23852664,
2025-01-26 22:14:47,Open short,USDT,BTCUSDT,0.305,104703.2,0,0,-19.1606856,
2025-01-26 22:14:47,Close long,USDT,BTCUSDT,0.305,104703.2,-137.220388349516,-156.381073949516,-19.1606856,
2025-01-26 20:26:34,Open short,USDT,BTCUSDT,0.279,105043.5,0,0,-17.5842819,
2025-01-26 20:26:34,Open short,USDT,BTCUSDT,0.06,105043.7,0,0,-3.7815732,
2025-01-26 20:26:34,Open short,USDT,BTCUSDT,0.012,105043.7,0,0,-0.75631464,
2025-01-26 20:26:34,Open short,USDT,BTCUSDT,0.01,105043.7,0,0,-0.6302622,
2025-01-26 20:26:34,Open short,USDT,BTCUSDT,0.042,105043.7,0,0,-2.64710124,
2025-01-26 20:26:34,Open short,USDT,BTCUSDT,0.05,105043.7,0,0,-3.151311,
2025-01-26 20:26:34,Open short,USDT,BTCUSDT,0.094,105043.7,0,0,-5.92446468,
2025-01-26 19:48:20,Open long,USDT,BTCUSDT,0.33,105050.3,0,0,-20.7999594,
2025-01-26 19:48:20,Close short,USDT,BTCUSDT,0.33,105050.3,-173.514,-194.3139594,-20.7999594,
2025-01-26 11:54:43,Open short,USDT,BTCUSDT,0.275,104519.4,0,0,-17.245701,
2025-01-26 11:54:18,Open short,USDT,BTCUSDT,0.055,104550,0,0,-3.45015,
2025-01-26 11:53:37,Close short,USDT,BTCUSDT,0.15,104557.3,-6.150551839466,-15.560708839466,-9.410157,
2025-01-26 11:53:37,Close short,USDT,BTCUSDT,0.149,104543.1,-3.993748160537,-13.339901300537,-9.34615314,
2025-01-26 11:49:16,Open short,USDT,BTCUSDT,0.021,104440,0,0,-1.315944,
2025-01-26 11:49:16,Open short,USDT,BTCUSDT,0.001,104440.2,0,0,-0.06266412,
2025-01-26 11:46:15,Open short,USDT,BTCUSDT,0.001,104461.1,0,0,-0.02089222,
2025-01-26 11:46:14,Open short,USDT,BTCUSDT,0.001,104461.1,0,0,-0.02089222,
2025-01-26 11:46:13,Open short,USDT,BTCUSDT,0.003,104461.1,0,0,-0.06267666,
